# Tetrahedron method
       25.6719310952        0.0000000000
       25.8276492195        0.0000000000
       25.9833673439        0.0000000000
       26.1390854682        0.0000000000
       26.2948035925        0.0000000000
       26.4505217168        0.0000000000
       26.6062398411        0.0000000000
       26.7619579654        0.0000000000
       26.9176760897        0.0000000000
       27.0733942140        0.0000000000
       27.2291123384        0.0000000000
       27.3848304627        0.0000000000
       27.5405485870        0.0000000000
       27.6962667113        0.0000000000
       27.8519848356        0.0000000000
       28.0077029599        0.0000000000
       28.1634210842        0.0000000000
